EBELN,EBELP,ETENR,SCH_QTY,SCHEDULED_DATE
45000001741,00003,0010,65,2025-04-07
45000001742,00001,0010,17,2025-03-15
45000001742,00001,0020,30,2025-03-28
45000001742,00002,0010,57,2025-03-22
45000001742,00003,0010,49,2025-02-21
45000001743,00001,0010,51,2025-03-04
45000001743,00002,0010,17,2025-03-12
45000001743,00002,0020,27,2025-03-21
45000001744,00001,0010,45,2025-07-15
45000001744,00002,0010,48,2025-07-07
45000001744,00003,0010,19,2025-06-08
45000001744,00003,0020,34,2025-06-10
45000001745,00001,0010,45,2025-03-16
45000001745,00002,0010,46,2025-04-01
45000001745,00003,0010,24,2025-02-17
45000001745,00003,0020,22,2025-03-02
45000001746,00001,0010,18,2025-01-21
45000001746,00001,0020,41,2025-01-24
45000001746,00002,0010,44,2025-01-27
45000001747,00001,0010,47,2025-06-12
45000001748,00001,0010,42,2025-01-16
45000001749,00001,0010,52,2025-03-25
45000001749,00002,0010,29,2025-04-20
45000001749,00002,0020,13,2025-05-05
45000001749,00003,0010,39,2025-04-13
45000001750,00001,0010,52,2025-06-05
45000001750,00002,0010,62,2025-05-18
45000001751,00001,0010,45,2025-04-01
45000001751,00002,0010,21,2025-05-23
45000001751,00002,0020,21,2025-06-06
45000001752,00001,0010,21,2025-08-21
45000001752,00001,0020,24,2025-09-05
45000001753,00001,0010,58,2025-06-24
45000001754,00001,0010,51,2025-04-06
45000001754,00002,0010,50,2025-04-08
45000001754,00003,0010,38,2025-04-05
45000001754,00003,0020,20,2025-04-13
45000001755,00001,0010,55,2025-01-06
45000001755,00002,0010,22,2025-02-25
45000001755,00002,0020,29,2025-02-26
45000001755,00003,0010,46,2025-01-27
45000001756,00001,0010,56,2025-07-19
45000001757,00001,0010,22,2025-05-19
45000001757,00001,0020,37,2025-06-02
45000001758,00001,0010,37,2025-05-16
45000001759,00001,0010,55,2025-02-23
45000001759,00002,0010,52,2025-03-19
45000001759,00003,0010,42,2025-03-14
45000001760,00001,0010,36,2025-07-14
45000001761,00001,0010,52,2025-03-28
45000001761,00002,0010,63,2025-01-29
45000001762,00001,0010,41,2025-04-13
45000001762,00002,0010,56,2025-04-02
45000001762,00003,0010,45,2025-05-23
45000001762,00004,0010,27,2025-04-06
45000001762,00004,0020,26,2025-04-15
45000001762,00005,0010,23,2025-05-23
45000001762,00005,0020,22,2025-06-04
45000001763,00001,0010,47,2025-06-24
45000001763,00002,0010,42,2025-06-26
45000001764,00001,0010,52,2025-07-15
45000001764,00002,0010,21,2025-06-25
45000001764,00002,0020,29,2025-07-07
45000001765,00001,0010,44,2025-05-27
45000001765,00002,0010,64,2025-05-18
45000001766,00001,0010,56,2025-03-03
45000001767,00001,0010,46,2025-08-01
45000001767,00002,0010,28,2025-07-02
45000001767,00002,0020,25,2025-07-05
45000001767,00003,0010,61,2025-06-17
45000001768,00001,0010,23,2025-03-06
45000001768,00001,0020,16,2025-03-09
45000001769,00001,0010,59,2025-04-27
45000001769,00002,0010,31,2025-05-05
45000001769,00002,0020,17,2025-05-07
45000001769,00003,0010,52,2025-05-17
45000001770,00001,0010,25,2025-07-30
45000001770,00001,0020,20,2025-08-04
45000001771,00001,0010,50,2025-05-07
45000001771,00002,0010,47,2025-05-09
45000001771,00003,0010,44,2025-05-14
45000001772,00001,0010,25,2025-01-29
45000001772,00001,0020,30,2025-02-05
45000001772,00002,0010,51,2025-02-17
45000001772,00003,0010,57,2025-02-22
45000001772,00004,0010,54,2025-02-26
45000001772,00005,0010,51,2025-03-27
45000001773,00001,0010,32,2025-06-25
45000001773,00001,0020,26,2025-07-01
45000001774,00001,0010,61,2025-03-29
45000001774,00002,0010,40,2025-03-23
45000001775,00001,0010,58,2025-02-16
45000001776,00001,0010,50,2025-07-03
45000001776,00002,0010,51,2025-08-05
45000001777,00001,0010,31,2025-06-16
45000001777,00001,0020,23,2025-06-25
45000001777,00002,0010,41,2025-05-30
45000001777,00003,0010,51,2025-05-05
45000001778,00001,0010,50,2025-03-07
45000001778,00002,0010,48,2025-04-26
45000001779,00001,0010,53,2025-04-06
45000001780,00001,0010,43,2025-04-03
45000001780,00002,0010,42,2025-04-06
45000001780,00003,0010,58,2025-05-24
45000001781,00001,0010,20,2025-03-14
45000001781,00001,0020,20,2025-03-25
45000001781,00002,0010,52,2025-02-09
45000001782,00001,0010,41,2025-05-05
45000001782,00001,0020,19,2025-05-19
45000001783,00001,0010,14,2025-07-20
45000001783,00001,0020,31,2025-07-23
45000001784,00001,0010,51,2025-06-14
45000001785,00001,0010,48,2025-04-11
45000001785,00002,0010,50,2025-04-16
45000001786,00001,0010,44,2025-05-28
45000001786,00002,0010,59,2025-05-04
45000001787,00001,0010,16,2025-07-09
45000001787,00001,0020,36,2025-07-14
45000001787,00002,0010,53,2025-06-28
45000001787,00003,0010,55,2025-07-03
45000001788,00001,0010,50,2025-07-10
45000001788,00002,0010,15,2025-06-29
45000001788,00002,0020,27,2025-07-03
45000001788,00003,0010,19,2025-06-05
45000001788,00003,0020,33,2025-06-08
45000001789,00001,0010,14,2025-06-17
45000001789,00001,0020,29,2025-06-20
45000001789,00002,0010,32,2025-04-29
45000001790,00001,0010,44,2025-02-23
45000001790,00002,0010,42,2025-02-07
45000001790,00003,0010,43,2025-03-10
45000001791,00001,0010,55,2025-03-13
45000001791,00002,0010,35,2025-03-23
45000001791,00002,0020,20,2025-03-27
45000001791,00003,0010,54,2025-04-17
45000001791,00004,0010,58,2025-03-19
45000001792,00001,0010,48,2025-03-01
45000001792,00002,0010,56,2025-04-21
45000001792,00003,0010,28,2025-04-20
45000001792,00003,0020,17,2025-04-30
45000001792,00004,0010,43,2025-03-12
45000001793,00001,0010,44,2025-05-27
45000001794,00001,0010,42,2025-04-15
45000001794,00002,0010,42,2025-05-22
45000001795,00001,0010,17,2025-06-14
45000001795,00001,0020,29,2025-06-27
45000001796,00001,0010,37,2025-03-24
45000001796,00001,0020,20,2025-03-29
45000001796,00002,0010,54,2025-03-24
45000001797,00001,0010,63,2025-02-08
45000001797,00002,0010,20,2025-02-28
45000001797,00002,0020,24,2025-03-01
45000001798,00001,0010,43,2025-03-21
45000001798,00002,0010,25,2025-03-21
45000001798,00002,0020,23,2025-04-02
45000001799,00001,0010,58,2025-06-16
45000001800,00001,0010,40,2025-03-22
45000001801,00001,0010,34,2025-03-24
45000001801,00001,0020,21,2025-04-06
45000001802,00001,0010,40,2025-04-23
45000001802,00002,0010,48,2025-02-28
45000001803,00001,0010,29,2025-04-16
45000001803,00001,0020,26,2025-04-24
45000001803,00002,0010,49,2025-04-17
45000001804,00001,0010,57,2025-05-23
45000001805,00001,0010,41,2025-02-05
45000001806,00001,0010,52,2025-08-21
45000001807,00001,0010,54,2025-08-02
45000001807,00002,0010,65,2025-06-19
45000001807,00003,0010,43,2025-06-26
45000001808,00001,0010,19,2025-03-03
45000001808,00001,0020,31,2025-03-11
45000001809,00001,0010,52,2025-04-24
45000001809,00002,0010,27,2025-04-22
45000001809,00002,0020,29,2025-05-02
45000001809,00003,0010,43,2025-04-28
45000001810,00001,0010,31,2025-06-16
45000001810,00001,0020,16,2025-06-23
45000001810,00002,0010,26,2025-06-05
45000001810,00002,0020,17,2025-06-10
45000001810,00003,0010,41,2025-06-22
45000001811,00001,0010,51,2025-02-03
45000001811,00002,0010,41,2025-01-24
45000001811,00003,0010,50,2025-02-03
45000001811,00004,0010,49,2025-02-27
45000001811,00005,0010,15,2025-01-23
45000001811,00005,0020,29,2025-01-30
45000001811,00006,0010,41,2025-03-04
45000001812,00001,0010,49,2025-03-11
45000001813,00001,0010,17,2025-04-27
45000001813,00001,0020,23,2025-05-09
45000001813,00002,0010,51,2025-04-12
45000001814,00001,0010,51,2025-05-17
45000001814,00002,0010,59,2025-05-02
45000001814,00003,0010,53,2025-05-01
45000001814,00004,0010,42,2025-04-24
45000001815,00001,0010,55,2025-06-09
45000001815,00002,0010,51,2025-05-12
45000001815,00003,0010,56,2025-06-24
45000001815,00004,0010,49,2025-05-20
45000001816,00001,0010,30,2025-07-03
45000001816,00001,0020,16,2025-07-15
45000001816,00002,0010,20,2025-06-17
45000001816,00002,0020,18,2025-06-19
45000001816,00003,0010,64,2025-07-23
45000001817,00001,0010,54,2025-01-14
45000001817,00002,0010,27,2025-02-22
45000001817,00002,0020,25,2025-02-25
45000001818,00001,0010,51,2025-04-16
45000001819,00001,0010,65,2025-05-30
45000001820,00001,0010,51,2025-05-31
45000001821,00001,0010,48,2025-05-16
45000001821,00002,0010,16,2025-04-29
45000001821,00002,0020,36,2025-05-02
45000001822,00001,0010,65,2025-01-16
45000001823,00001,0010,25,2025-05-10
45000001823,00001,0020,20,2025-05-24
45000001823,00002,0010,45,2025-05-17
45000001824,00001,0010,18,2025-04-07
45000001824,00001,0020,37,2025-04-11
45000001824,00002,0010,54,2025-04-26
45000001825,00001,0010,33,2025-02-22
45000001825,00001,0020,29,2025-02-24
45000001825,00002,0010,52,2025-03-04
45000001825,00003,0010,52,2025-03-08
45000001826,00001,0010,25,2025-07-09
45000001826,00001,0020,15,2025-07-17
45000001827,00001,0010,52,2025-05-16
45000001828,00001,0010,58,2025-05-01
45000001828,00002,0010,25,2025-04-02
45000001828,00002,0020,28,2025-04-05
45000001828,00003,0010,55,2025-03-24
45000001829,00001,0010,51,2025-05-11
45000001830,00001,0010,47,2025-03-07
45000001830,00002,0010,17,2025-03-10
45000001830,00002,0020,36,2025-03-19
45000001830,00003,0010,30,2025-04-15
45000001830,00003,0020,19,2025-04-26
45000001830,00004,0010,57,2025-04-13
45000001831,00001,0010,50,2025-08-22
45000001832,00001,0010,52,2025-02-12
45000001832,00002,0010,41,2025-03-26
45000001833,00001,0010,42,2025-01-23
45000001833,00002,0010,47,2025-01-09
45000001833,00003,0010,41,2025-01-21
45000001833,00004,0010,45,2025-01-12
45000001834,00001,0010,53,2025-04-21
45000001834,00002,0010,59,2025-04-21
45000001835,00001,0010,50,2025-06-20
45000001835,00002,0010,54,2025-08-08
45000001835,00003,0010,57,2025-07-13
45000001836,00001,0010,23,2025-03-17
45000001836,00001,0020,38,2025-03-21
45000001836,00002,0010,50,2025-04-07
45000001836,00003,0010,42,2025-03-06
45000001836,00004,0010,63,2025-03-11
45000001837,00001,0010,56,2025-04-12
45000001837,00002,0010,21,2025-04-11
45000001837,00002,0020,12,2025-04-12
45000001838,00001,0010,25,2025-05-30
45000001838,00001,0020,27,2025-06-08
45000001839,00001,0010,60,2025-06-06
45000001840,00001,0010,48,2025-05-07
45000001840,00002,0010,62,2025-05-23
45000001840,00003,0010,49,2025-06-09
45000001841,00001,0010,62,2025-07-04
45000001841,00002,0010,55,2025-06-29
45000001841,00003,0010,51,2025-06-01
45000001841,00004,0010,57,2025-06-11
45000001842,00001,0010,52,2025-05-21
45000001843,00001,0010,50,2025-05-11
45000001844,00001,0010,54,2025-06-13
45000001845,00001,0010,52,2025-07-24
45000001845,00002,0010,42,2025-06-13
45000001845,00003,0010,46,2025-07-05
45000001845,00004,0010,43,2025-07-11
45000001845,00005,0010,35,2025-06-12
45000001845,00005,0020,22,2025-06-13
45000001845,00006,0010,59,2025-05-27
45000001845,00007,0010,52,2025-06-21
45000001846,00001,0010,38,2025-07-13
45000001847,00001,0010,47,2025-05-26
45000001847,00002,0010,47,2025-05-18
45000001848,00001,0010,53,2025-07-09
45000001848,00002,0010,58,2025-06-29
45000001849,00001,0010,41,2025-04-04
45000001850,00001,0010,55,2025-02-08
45000001851,00001,0010,43,2025-04-04
45000001851,00002,0010,52,2025-04-03
45000001852,00001,0010,50,2025-02-20
45000001852,00002,0010,46,2025-01-16
45000001852,00003,0010,54,2025-01-25
45000001853,00001,0010,31,2025-04-20
45000001853,00001,0020,17,2025-04-21
45000001854,00001,0010,49,2025-06-26
45000001854,00002,0010,44,2025-06-30
45000001855,00001,0010,56,2025-07-06
45000001856,00001,0010,53,2025-05-08
45000001856,00002,0010,63,2025-05-03
45000001857,00001,0010,47,2025-05-17
45000001857,00002,0010,40,2025-04-28
45000001858,00001,0010,47,2025-04-19
45000001858,00002,0010,51,2025-03-15
45000001858,00003,0010,45,2025-03-19
45000001858,00004,0010,42,2025-03-23
45000001858,00004,0020,28,2025-04-07
45000001858,00005,0010,16,2025-04-18
45000001858,00005,0020,39,2025-05-02
45000001859,00001,0010,37,2025-07-04
45000001860,00001,0010,51,2025-04-13
45000001860,00002,0010,22,2025-05-16
45000001860,00002,0020,32,2025-05-21
45000001861,00001,0010,46,2025-07-27
45000001861,00002,0010,12,2025-07-13
45000001861,00002,0020,30,2025-07-14
45000001861,00003,0010,59,2025-06-29
45000001862,00001,0010,45,2025-02-07
45000001863,00001,0010,38,2025-04-04
45000001863,00002,0010,48,2025-03-09
45000001864,00001,0010,43,2025-06-15
45000001864,00002,0010,23,2025-06-01
45000001864,00002,0020,29,2025-06-06
45000001865,00001,0010,59,2025-02-07
45000001865,00002,0010,53,2025-02-01
45000001866,00001,0010,45,2025-07-09
45000001866,00002,0010,27,2025-07-17
45000001866,00002,0020,24,2025-07-24
45000001866,00003,0010,16,2025-07-27
45000001866,00003,0020,35,2025-08-10
45000001867,00001,0010,59,2025-03-17
45000001868,00001,0010,31,2025-05-29
45000001868,00001,0020,23,2025-06-08
45000001868,00002,0010,32,2025-05-14
45000001868,00002,0020,22,2025-05-16
45000001868,00003,0010,49,2025-06-02
45000001869,00001,0010,25,2025-07-27
45000001869,00001,0020,17,2025-08-05
45000001870,00001,0010,51,2025-02-26
45000001870,00002,0010,26,2025-03-07
45000001870,00002,0020,37,2025-03-15
45000001871,00001,0010,29,2025-06-12
45000001871,00001,0020,14,2025-06-16
45000001872,00001,0010,42,2025-03-08
45000001872,00002,0010,20,2025-03-12
45000001872,00002,0020,44,2025-03-13
45000001873,00001,0010,46,2025-06-02
45000001873,00002,0010,21,2025-04-07
45000001873,00002,0020,22,2025-04-08
45000001874,00001,0010,48,2025-05-27
45000001874,00002,0010,69,2025-05-10
45000001874,00003,0010,32,2025-05-21
45000001874,00003,0020,24,2025-05-28
45000001874,00004,0010,52,2025-04-23
45000001875,00001,0010,34,2025-06-26
45000001875,00001,0020,16,2025-07-10
45000001875,00002,0010,17,2025-06-13
45000001875,00002,0020,25,2025-06-25
45000001876,00001,0010,54,2025-07-28
45000001877,00001,0010,42,2025-04-26
45000001878,00001,0010,28,2025-05-30
45000001878,00001,0020,25,2025-06-03
45000001879,00001,0010,55,2025-02-06
45000001879,00002,0010,28,2025-03-13
45000001879,00002,0020,33,2025-03-21
45000001880,00001,0010,50,2025-05-21
45000001881,00001,0010,49,2025-07-05
45000001882,00001,0010,59,2025-06-19
45000001883,00001,0010,37,2025-07-16
45000001884,00001,0010,29,2025-06-20
45000001884,00001,0020,16,2025-06-24
45000001884,00002,0010,38,2025-05-27
45000001885,00001,0010,27,2025-07-12
45000001885,00001,0020,22,2025-07-25
45000001885,00002,0010,58,2025-07-28
45000001886,00001,0010,42,2025-04-24
45000001887,00001,0010,18,2025-01-22
45000001887,00001,0020,21,2025-01-25
45000001888,00001,0010,57,2025-07-05
45000001888,00002,0010,43,2025-08-14
45000001888,00003,0010,64,2025-07-15
45000001888,00004,0010,42,2025-08-05
45000001889,00001,0010,46,2025-07-30
45000001889,00002,0010,23,2025-08-01
45000001889,00002,0020,16,2025-08-09
45000001889,00003,0010,21,2025-06-26
45000001889,00003,0020,24,2025-07-11
45000001890,00001,0010,36,2025-07-27
45000001890,00002,0010,49,2025-08-22
45000001890,00003,0010,48,2025-07-17
45000001890,00004,0010,36,2025-08-20
45000001891,00001,0010,48,2025-01-25
45000001892,00001,0010,59,2025-05-25
45000001893,00001,0010,55,2025-05-23
45000001893,00002,0010,44,2025-05-20
45000001894,00001,0010,36,2025-07-22
45000001895,00001,0010,25,2025-08-04
45000001895,00001,0020,12,2025-08-18
45000001896,00001,0010,44,2025-04-24
45000001896,00002,0010,51,2025-05-02
45000001897,00001,0010,25,2025-07-19
45000001897,00001,0020,34,2025-07-25
45000001898,00001,0010,19,2025-06-02
45000001898,00001,0020,19,2025-06-03
45000001898,00002,0010,63,2025-06-15
45000001899,00001,0010,58,2025-03-03
45000001899,00002,0010,56,2025-04-11
45000001900,00001,0010,49,2025-01-19
45000001900,00002,0010,23,2025-01-18
45000001900,00002,0020,33,2025-01-21
45000001900,00003,0010,15,2025-01-11
45000001900,00003,0020,26,2025-01-20
45000001900,00004,0010,23,2025-01-21
45000001900,00004,0020,32,2025-02-03
45000001900,00005,0010,52,2025-03-04
45000001900,00006,0010,47,2025-01-12
45000001901,00001,0010,22,2025-05-22
45000001901,00001,0020,34,2025-05-29
45000001901,00002,0010,44,2025-06-07
45000001902,00001,0010,58,2025-06-24
45000001903,00001,0010,38,2025-03-13
45000001903,00002,0010,54,2025-02-21
45000001904,00001,0010,48,2025-06-09
45000001904,00002,0010,44,2025-07-24
45000001904,00003,0010,51,2025-06-06
45000001904,00004,0010,29,2025-07-18
45000001904,00004,0020,17,2025-07-31
45000001905,00001,0010,46,2025-06-30
45000001905,00002,0010,51,2025-07-08
45000001905,00003,0010,57,2025-07-25
45000001905,00004,0010,42,2025-07-18
45000001906,00001,0010,53,2025-05-15
45000001906,00002,0010,53,2025-05-21
45000001906,00003,0010,59,2025-04-01
45000001906,00004,0010,52,2025-04-27
45000001907,00001,0010,26,2025-08-26
45000001907,00001,0020,31,2025-09-07
45000001907,00002,0010,35,2025-06-28
45000001908,00001,0010,52,2025-08-10
45000001908,00002,0010,42,2025-08-25
45000001908,00003,0010,24,2025-08-14
45000001908,00003,0020,33,2025-08-23
45000001908,00004,0010,66,2025-08-01
45000001909,00001,0010,39,2025-03-29
45000001909,00002,0010,58,2025-05-07
45000001909,00003,0010,51,2025-05-09
45000001910,00001,0010,44,2025-04-21
45000001910,00002,0010,25,2025-05-31
45000001910,00002,0020,18,2025-06-04
45000001910,00003,0010,52,2025-04-23
45000001911,00001,0010,46,2025-06-25
45000001911,00002,0010,27,2025-05-22
45000001911,00002,0020,18,2025-06-01
45000001912,00001,0010,52,2025-01-19
45000001912,00002,0010,47,2025-01-25
45000001913,00001,0010,24,2025-04-24
45000001913,00001,0020,19,2025-04-25
45000001913,00002,0010,65,2025-05-05
45000001914,00001,0010,54,2025-02-08
45000001914,00002,0010,50,2025-03-24
45000001915,00001,0010,45,2025-03-04
45000001916,00001,0010,53,2025-04-25
45000001916,00002,0010,56,2025-03-12
45000001916,00003,0010,45,2025-04-25
45000001917,00001,0010,44,2025-04-26
45000001917,00002,0010,51,2025-03-27
45000001917,00003,0010,50,2025-04-19
45000001917,00004,0010,48,2025-04-30
45000001918,00001,0010,57,2025-02-24
45000001918,00002,0010,42,2025-01-18
45000001919,00001,0010,59,2025-02-25
45000001920,00001,0010,55,2025-03-18
45000001921,00001,0010,46,2025-03-15
45000001921,00002,0010,38,2025-03-12
45000001921,00003,0010,53,2025-03-20
45000001922,00001,0010,43,2025-06-23
45000001923,00001,0010,55,2025-06-20
45000001924,00001,0010,51,2025-01-29
45000001924,00002,0010,54,2025-02-16
45000001924,00003,0010,32,2025-01-30
45000001924,00003,0020,30,2025-02-12
45000001924,00004,0010,42,2025-02-05
45000001924,00005,0010,45,2025-02-04
45000001925,00001,0010,47,2025-04-23
45000001926,00001,0010,45,2025-06-03
45000001927,00001,0010,42,2025-05-09
45000001927,00002,0010,37,2025-06-09
45000001927,00003,0010,52,2025-06-19
45000001927,00004,0010,60,2025-06-15
45000001928,00001,0010,49,2025-04-12
45000001929,00001,0010,57,2025-05-02
45000001930,00001,0010,24,2025-06-27
45000001930,00001,0020,26,2025-07-09
45000001930,00002,0010,29,2025-07-18
45000001930,00002,0020,17,2025-07-19
45000001930,00003,0010,63,2025-07-08
45000001931,00001,0010,40,2025-04-07
45000001932,00001,0010,23,2025-05-28
45000001932,00001,0020,25,2025-06-11
45000001932,00002,0010,43,2025-06-14
45000001933,00001,0010,45,2025-05-07
45000001933,00002,0010,55,2025-05-24
45000001933,00003,0010,25,2025-05-07
45000001933,00003,0020,30,2025-05-22
45000001933,00004,0010,51,2025-05-13
45000001933,00005,0010,48,2025-05-08
45000001934,00001,0010,19,2025-05-12
45000001934,00001,0020,15,2025-05-20
45000001935,00001,0010,54,2025-04-03
45000001935,00002,0010,45,2025-02-12
45000001936,00001,0010,55,2025-05-10
45000001936,00002,0010,18,2025-04-17
45000001936,00002,0020,23,2025-04-28
45000001937,00001,0010,49,2025-05-22
45000001938,00001,0010,32,2025-04-30
45000001938,00001,0020,20,2025-05-08
45000001939,00001,0010,44,2025-03-21
45000001939,00002,0010,48,2025-02-14
45000001939,00003,0010,32,2025-03-28
45000001939,00003,0020,16,2025-03-31
