MBLNR,MJAHR,MATNR,EBELN,EBELP,GR_DATE,GR_QTY,BWART
68263621,2025,M100191,45000001663,00001,2025-06-27,9,105
62664540,2025,M100191,45000001663,00001,2025-07-04,18,102
65085630,2025,M100455,45000001663,00002,2025-06-14,63,105
65312251,2025,M100208,45000001664,00001,2025-06-15,63,105
68710272,2025,M100125,45000001664,00002,2025-06-27,55,101
68323014,2025,M100149,45000001664,00003,2025-06-25,49,102
51494046,2025,M100335,45000001665,00002,2025-02-26,23,102
63974656,2025,M100335,45000001665,00002,2025-02-12,8,102
65363550,2025,M100335,45000001665,00002,2025-02-21,24,105
53354062,2025,M100194,45000001665,00003,2025-02-12,52,101
64176663,2025,M100362,45000001666,00001,2025-02-07,13,105
60743338,2025,M100362,45000001666,00001,2025-03-04,7,105
60190239,2025,M100362,45000001666,00001,2025-03-08,17,101
57101705,2025,M100272,45000001667,00001,2025-06-02,52,102
58093688,2025,M100405,45000001667,00002,2025-07-03,22,102
67645757,2025,M100405,45000001667,00002,2025-06-18,6,105
50775928,2025,M100405,45000001667,00002,2025-07-13,19,102
53302787,2025,M100169,45000001667,00004,2025-07-15,20,101
56720500,2025,M100169,45000001667,00004,2025-07-23,32,105
61348803,2025,M100098,45000001668,00001,2025-08-08,32,102
59063070,2025,M100098,45000001668,00001,2025-08-09,29,102
58262841,2025,M100426,45000001668,00002,2025-08-26,55,101
65085502,2025,M100453,45000001669,00001,2025-07-08,44,101
63707067,2025,M100220,45000001669,00002,2025-07-13,51,102
64781772,2025,M100237,45000001670,00001,2025-06-20,52,105
53856408,2025,M100440,45000001670,00002,2025-07-04,30,102
63632575,2025,M100440,45000001670,00002,2025-07-16,9,102
53920640,2025,M100440,45000001670,00002,2025-06-26,16,105
64342323,2025,M100059,45000001670,00003,2025-07-13,60,102
60089769,2025,M100020,45000001670,00004,2025-08-08,63,101
63485546,2025,M100226,45000001671,00001,2025-07-04,43,102
65543216,2025,M100212,45000001672,00001,2025-05-13,50,101
51465368,2025,M100041,45000001672,00002,2025-06-26,25,102
53318303,2025,M100041,45000001672,00002,2025-05-28,32,102
64706673,2025,M100162,45000001672,00004,2025-05-14,46,105
57336046,2025,M100073,45000001673,00002,2025-07-30,49,101
55205476,2025,M100306,45000001673,00003,2025-06-25,13,102
64200423,2025,M100306,45000001673,00003,2025-06-08,24,105
64452890,2025,M100121,45000001674,00001,2025-07-09,58,101
66684525,2025,M100052,45000001675,00001,2025-07-12,44,102
56736762,2025,M100128,45000001675,00002,2025-07-21,38,102
69448900,2025,M100123,45000001675,00003,2025-07-05,40,101
50136469,2025,M100380,45000001676,00001,2025-02-28,49,105
54987730,2025,M100126,45000001676,00002,2025-03-29,49,102
51220563,2025,M100471,45000001677,00001,2025-03-31,56,105
69010817,2025,M100044,45000001677,00002,2025-01-27,56,101
63160983,2025,M100343,45000001677,00003,2025-03-02,53,102
60365153,2025,M100253,45000001678,00001,2025-05-22,54,102
67412312,2025,M100407,45000001680,00001,2025-03-08,69,102
55243581,2025,M100165,45000001681,00002,2025-07-31,21,101
56069927,2025,M100165,45000001681,00002,2025-07-20,23,105
65359514,2025,M100249,45000001682,00001,2025-03-07,48,105
55296428,2025,M100261,45000001684,00001,2025-06-10,58,101
69110937,2025,M100362,45000001684,00002,2025-07-20,62,101
52205371,2025,M100464,45000001684,00003,2025-05-29,50,101
50031184,2025,M100331,45000001685,00001,2025-06-15,60,105
63661542,2025,M100137,45000001685,00002,2025-05-11,51,102
58631379,2025,M100260,45000001686,00001,2025-05-23,28,101
60287976,2025,M100260,45000001686,00001,2025-05-16,11,105
61355878,2025,M100260,45000001686,00001,2025-05-23,11,101
56458010,2025,M100397,45000001687,00002,2025-06-29,30,102
58837684,2025,M100397,45000001687,00002,2025-07-27,14,101
63799263,2025,M100397,45000001687,00002,2025-07-01,12,101
56450702,2025,M100347,45000001688,00001,2025-03-21,35,105
68822020,2025,M100065,45000001689,00001,2025-07-29,15,102
56284573,2025,M100065,45000001689,00001,2025-07-18,13,101
52340509,2025,M100065,45000001689,00001,2025-07-14,19,105
55526052,2025,M100081,45000001690,00001,2025-02-26,51,101
59186523,2025,M100122,45000001690,00002,2025-03-19,23,105
50686877,2025,M100122,45000001690,00002,2025-03-08,18,105
66609698,2025,M100269,45000001690,00003,2025-03-10,19,102
59639057,2025,M100269,45000001690,00003,2025-03-19,7,101
54881491,2025,M100269,45000001690,00003,2025-03-16,18,105
67626146,2025,M100261,45000001691,00001,2025-07-09,62,102
65852720,2025,M100178,45000001691,00004,2025-07-04,14,102
58785492,2025,M100178,45000001691,00004,2025-07-09,31,105
66133862,2025,M100378,45000001691,00005,2025-07-14,63,101
59926042,2025,M100102,45000001692,00001,2025-03-06,15,101
63759731,2025,M100102,45000001692,00001,2025-02-02,39,102
69203394,2025,M100260,45000001692,00002,2025-03-31,10,102
59783371,2025,M100260,45000001692,00002,2025-04-14,42,101
52215531,2025,M100028,45000001693,00001,2025-08-08,48,102
66869926,2025,M100225,45000001693,00002,2025-07-11,64,101
51688213,2025,M100248,45000001694,00001,2025-07-23,48,101
61488612,2025,M100407,45000001694,00002,2025-05-21,61,105
62135318,2025,M100176,45000001694,00003,2025-06-07,45,105
62713947,2025,M100188,45000001694,00004,2025-07-19,63,102
58899922,2025,M100491,45000001696,00001,2025-05-11,14,102
65683278,2025,M100491,45000001696,00001,2025-04-30,16,105
67250751,2025,M100491,45000001696,00001,2025-04-28,17,101
58030928,2025,M100281,45000001696,00002,2025-03-19,45,105
60827280,2025,M100490,45000001697,00001,2025-05-24,51,102
50689536,2025,M100468,45000001698,00001,2025-05-12,26,105
57021976,2025,M100468,45000001698,00001,2025-05-25,23,105
55487426,2025,M100098,45000001698,00002,2025-05-16,44,101
55106602,2025,M100307,45000001698,00003,2025-04-22,15,101
52641689,2025,M100307,45000001698,00003,2025-05-13,28,102
65582663,2025,M100290,45000001699,00001,2025-05-10,19,105
51739775,2025,M100290,45000001699,00001,2025-05-07,27,102
62449595,2025,M100142,45000001699,00002,2025-05-30,12,105
63494942,2025,M100142,45000001699,00002,2025-05-03,46,101
63578276,2025,M100015,45000001699,00003,2025-05-20,44,101
61231011,2025,M100385,45000001700,00002,2025-07-23,10,102
50111288,2025,M100385,45000001700,00002,2025-07-20,31,102
51345298,2025,M100245,45000001701,00001,2025-02-28,35,102
67351435,2025,M100199,45000001701,00002,2025-02-22,19,102
55472129,2025,M100199,45000001701,00002,2025-03-10,15,105
69760783,2025,M100199,45000001701,00002,2025-02-19,18,105
53651946,2025,M100098,45000001702,00001,2025-03-16,20,105
62144980,2025,M100098,45000001702,00001,2025-03-11,27,102
62157511,2025,M100339,45000001703,00001,2025-05-21,33,102
67693516,2025,M100339,45000001703,00001,2025-05-16,23,101
53375870,2025,M100296,45000001703,00002,2025-04-02,49,102
69370621,2025,M100236,45000001704,00001,2025-08-22,52,102
68233327,2025,M100321,45000001704,00002,2025-08-31,22,105
62117084,2025,M100321,45000001704,00002,2025-09-03,11,105
57512201,2025,M100321,45000001704,00002,2025-08-24,9,101
52390179,2025,M100408,45000001705,00001,2025-03-10,46,105
61055107,2025,M100199,45000001706,00001,2025-04-27,44,102
65595809,2025,M100040,45000001707,00002,2025-03-30,47,102
50684312,2025,M100244,45000001708,00001,2025-06-21,49,101
64232133,2025,M100338,45000001708,00002,2025-08-10,50,102
67508832,2025,M100092,45000001708,00003,2025-07-23,22,105
51892507,2025,M100092,45000001708,00003,2025-07-30,18,101
57627083,2025,M100028,45000001708,00004,2025-07-30,38,105
56485436,2025,M100213,45000001709,00002,2025-05-17,40,101
66641041,2025,M100045,45000001709,00003,2025-05-17,48,102
55629253,2025,M100463,45000001711,00001,2025-03-08,22,105
59629601,2025,M100463,45000001711,00001,2025-03-10,27,105
56005771,2025,M100152,45000001711,00002,2025-02-17,57,102
52981245,2025,M100251,45000001712,00002,2025-05-10,45,101
56925832,2025,M100455,45000001712,00003,2025-03-30,51,105
64967492,2025,M100235,45000001712,00004,2025-04-13,20,105
53255643,2025,M100235,45000001712,00004,2025-04-24,33,102
53860163,2025,M100313,45000001714,00001,2025-08-05,46,105
60588903,2025,M100045,45000001714,00002,2025-07-09,46,105
58814775,2025,M100436,45000001715,00001,2025-07-29,14,105
50212814,2025,M100436,45000001715,00001,2025-07-17,16,105
66547768,2025,M100436,45000001715,00001,2025-07-14,23,102
63892502,2025,M100361,45000001716,00002,2025-03-23,55,105
60753986,2025,M100188,45000001717,00001,2025-05-23,49,105
52975379,2025,M100162,45000001718,00001,2025-04-24,36,105
64581499,2025,M100041,45000001720,00001,2025-05-20,22,102
66000833,2025,M100041,45000001720,00001,2025-05-23,15,102
59190182,2025,M100041,45000001720,00001,2025-05-21,11,102
52589465,2025,M100279,45000001721,00001,2025-08-03,41,105
62631156,2025,M100397,45000001721,00002,2025-07-26,47,101
57871553,2025,M100080,45000001722,00002,2025-06-28,56,102
63160429,2025,M100334,45000001722,00004,2025-06-04,53,105
65483287,2025,M100175,45000001722,00005,2025-07-03,50,102
62171985,2025,M100434,45000001723,00001,2025-05-26,47,105
69728311,2025,M100033,45000001723,00002,2025-04-25,58,105
61326713,2025,M100484,45000001724,00001,2025-06-10,22,101
50705042,2025,M100484,45000001724,00001,2025-07-02,9,105
58096781,2025,M100484,45000001724,00001,2025-06-14,14,101
56235051,2025,M100082,45000001724,00002,2025-08-12,26,101
66281620,2025,M100082,45000001724,00002,2025-08-04,26,105
62589868,2025,M100283,45000001725,00001,2025-07-12,47,102
50425895,2025,M100271,45000001726,00001,2025-05-11,15,102
59943447,2025,M100271,45000001726,00001,2025-04-25,38,101
67722955,2025,M100302,45000001727,00001,2025-08-12,62,101
52094144,2025,M100180,45000001727,00002,2025-08-19,22,105
53739046,2025,M100180,45000001727,00002,2025-09-03,29,102
54085499,2025,M100287,45000001728,00002,2025-07-13,15,102
57390489,2025,M100287,45000001728,00002,2025-07-13,26,102
69333392,2025,M100465,45000001729,00001,2025-07-25,43,101
64866798,2025,M100268,45000001729,00002,2025-08-20,44,105
63838134,2025,M100450,45000001729,00003,2025-08-07,53,102
68438300,2025,M100082,45000001729,00004,2025-08-30,27,102
52322855,2025,M100082,45000001729,00004,2025-08-23,14,101
67155435,2025,M100082,45000001729,00004,2025-08-15,18,101
68154814,2025,M100477,45000001730,00001,2025-02-07,48,105
66936425,2025,M100151,45000001730,00002,2025-02-07,56,101
63531424,2025,M100213,45000001730,00003,2025-02-01,50,105
55938020,2025,M100233,45000001730,00004,2025-02-28,48,102
51199728,2025,M100356,45000001731,00002,2025-07-26,40,105
58635014,2025,M100003,45000001731,00003,2025-07-18,53,102
50535372,2025,M100262,45000001731,00004,2025-08-05,49,101
62906522,2025,M100357,45000001731,00005,2025-08-21,39,102
62813028,2025,M100443,45000001733,00001,2025-01-28,55,102
59295362,2025,M100282,45000001734,00001,2025-05-30,51,101
63613528,2025,M100461,45000001734,00002,2025-05-01,29,102
65078701,2025,M100461,45000001734,00002,2025-04-27,10,101
60940502,2025,M100461,45000001734,00002,2025-05-16,12,101
57268421,2025,M100068,45000001734,00003,2025-04-11,50,105
65743186,2025,M100115,45000001735,00001,2025-03-13,28,105
53964862,2025,M100115,45000001735,00001,2025-02-20,18,105
62233215,2025,M100115,45000001735,00001,2025-02-19,17,101
62791192,2025,M100255,45000001735,00002,2025-04-21,44,105
69936076,2025,M100141,45000001736,00001,2025-06-20,51,101
52012702,2025,M100406,45000001736,00002,2025-06-17,28,102
61026303,2025,M100406,45000001736,00002,2025-06-03,36,101
55224887,2025,M100382,45000001736,00003,2025-06-10,48,102
55386635,2025,M100350,45000001736,00004,2025-04-13,17,102
50708289,2025,M100350,45000001736,00004,2025-04-12,23,105
67536761,2025,M100215,45000001736,00005,2025-05-13,22,101
52708522,2025,M100215,45000001736,00005,2025-05-28,8,102
63043924,2025,M100215,45000001736,00005,2025-06-06,19,101
59338400,2025,M100148,45000001737,00001,2025-02-21,26,101
63731420,2025,M100148,45000001737,00001,2025-02-12,24,102
61564180,2025,M100240,45000001737,00002,2025-03-19,26,105
50390881,2025,M100240,45000001737,00002,2025-03-07,8,102
66258043,2025,M100240,45000001737,00002,2025-03-28,20,105
55927038,2025,M100196,45000001737,00003,2025-02-01,33,102
51970310,2025,M100196,45000001737,00003,2025-01-12,7,101
62264151,2025,M100196,45000001737,00003,2025-01-17,29,101
53099221,2025,M100140,45000001738,00001,2025-04-13,51,102
55975148,2025,M100319,45000001739,00001,2025-04-02,43,101
64070880,2025,M100470,45000001740,00001,2025-05-10,50,102
69790268,2025,M100234,45000001740,00002,2025-05-11,39,102
52776634,2025,M100230,45000001741,00003,2025-04-06,65,101
58803255,2025,M100211,45000001742,00001,2025-04-06,13,105
54862810,2025,M100211,45000001742,00001,2025-03-20,34,102
69369471,2025,M100349,45000001742,00003,2025-02-21,20,102
64181590,2025,M100349,45000001742,00003,2025-02-28,29,105
62439667,2025,M100212,45000001743,00001,2025-03-24,51,102
53066987,2025,M100125,45000001743,00002,2025-03-20,44,101
60514265,2025,M100124,45000001744,00001,2025-07-19,45,105
62437208,2025,M100116,45000001744,00003,2025-06-11,53,101
62361850,2025,M100225,45000001745,00001,2025-04-05,45,101
66919494,2025,M100311,45000001745,00002,2025-04-28,15,101
65530518,2025,M100311,45000001745,00002,2025-04-29,9,102
60729970,2025,M100311,45000001745,00002,2025-04-08,22,101
58426032,2025,M100433,45000001745,00003,2025-02-23,14,105
53221341,2025,M100433,45000001745,00003,2025-02-23,32,105
69330874,2025,M100396,45000001746,00001,2025-02-17,59,102
66469575,2025,M100441,45000001746,00002,2025-01-24,44,101
60928542,2025,M100108,45000001748,00001,2025-01-29,42,102
67398782,2025,M100413,45000001749,00001,2025-04-10,52,101
68154757,2025,M100238,45000001749,00002,2025-05-17,42,101
67500892,2025,M100437,45000001749,00003,2025-05-02,39,102
50781753,2025,M100171,45000001750,00001,2025-06-30,52,102
65536815,2025,M100211,45000001751,00001,2025-04-30,45,105
62320860,2025,M100153,45000001751,00002,2025-05-23,42,102
56806876,2025,M100289,45000001752,00001,2025-08-26,16,105
63715993,2025,M100289,45000001752,00001,2025-08-23,29,102
62418238,2025,M100196,45000001753,00001,2025-06-26,58,101
57215122,2025,M100240,45000001754,00002,2025-04-06,50,102
64892407,2025,M100092,45000001754,00003,2025-04-20,33,102
62741608,2025,M100092,45000001754,00003,2025-04-23,25,105
57098238,2025,M100305,45000001755,00001,2025-01-29,55,105
69800877,2025,M100326,45000001755,00002,2025-03-22,51,105
61165950,2025,M100419,45000001755,00003,2025-01-25,46,101
55900095,2025,M100358,45000001756,00001,2025-07-20,56,105
63097845,2025,M100173,45000001757,00001,2025-05-30,35,102
62206002,2025,M100173,45000001757,00001,2025-06-13,24,101
59053966,2025,M100083,45000001758,00001,2025-06-06,37,102
62866420,2025,M100027,45000001759,00001,2025-03-12,55,101
59416298,2025,M100063,45000001759,00003,2025-03-24,42,102
69732901,2025,M100177,45000001760,00001,2025-07-19,36,105
67374712,2025,M100290,45000001761,00001,2025-04-07,52,101
51488630,2025,M100287,45000001761,00002,2025-02-19,63,105
58824585,2025,M100347,45000001762,00001,2025-04-22,41,102
55099021,2025,M100063,45000001762,00002,2025-05-02,15,105
54888985,2025,M100063,45000001762,00002,2025-04-08,9,105
62673927,2025,M100063,45000001762,00002,2025-05-02,32,101
62524430,2025,M100353,45000001762,00003,2025-06-21,45,105
56397181,2025,M100429,45000001762,00004,2025-04-06,15,105
62089464,2025,M100429,45000001762,00004,2025-04-03,38,102
55912533,2025,M100437,45000001762,00005,2025-06-15,45,102
60069098,2025,M100477,45000001763,00001,2025-07-15,47,101
68330735,2025,M100130,45000001763,00002,2025-07-26,42,105
68402178,2025,M100381,45000001764,00001,2025-07-12,24,105
62871463,2025,M100381,45000001764,00001,2025-08-14,28,101
65448118,2025,M100472,45000001764,00002,2025-06-22,50,101
50861245,2025,M100319,45000001765,00001,2025-06-06,21,101
67157681,2025,M100319,45000001765,00001,2025-06-19,23,101
59603416,2025,M100150,45000001765,00002,2025-06-16,64,102
54507392,2025,M100198,45000001766,00001,2025-03-31,56,101
66635701,2025,M100302,45000001767,00001,2025-08-29,46,102
52437952,2025,M100274,45000001767,00002,2025-07-13,53,105
51839509,2025,M100139,45000001767,00003,2025-07-16,61,102
69839825,2025,M100424,45000001768,00001,2025-03-18,8,102
61054511,2025,M100424,45000001768,00001,2025-04-03,31,102
54077846,2025,M100330,45000001769,00001,2025-05-05,14,105
52204751,2025,M100330,45000001769,00001,2025-04-26,45,105
55574453,2025,M100247,45000001769,00002,2025-05-31,48,105
55351566,2025,M100446,45000001769,00003,2025-05-28,12,102
64789624,2025,M100446,45000001769,00003,2025-06-05,17,102
50247299,2025,M100446,45000001769,00003,2025-06-07,23,101
54460428,2025,M100311,45000001770,00001,2025-08-02,45,101
60348859,2025,M100412,45000001771,00001,2025-05-05,50,101
67645699,2025,M100328,45000001771,00002,2025-06-06,25,105
52662718,2025,M100328,45000001771,00002,2025-05-11,22,105
50815575,2025,M100432,45000001771,00003,2025-05-12,16,102
62786080,2025,M100432,45000001771,00003,2025-05-18,28,102
53000800,2025,M100411,45000001772,00001,2025-02-20,55,105
53250211,2025,M100030,45000001772,00003,2025-03-05,57,101
56069067,2025,M100013,45000001772,00004,2025-02-27,20,102
57566608,2025,M100013,45000001772,00004,2025-02-27,34,102
52522004,2025,M100254,45000001773,00001,2025-06-23,58,101
68981245,2025,M100438,45000001774,00001,2025-04-06,12,105
60460127,2025,M100438,45000001774,00001,2025-03-31,26,101
59302923,2025,M100438,45000001774,00001,2025-03-30,23,102
63521886,2025,M100355,45000001774,00002,2025-04-04,40,101
59473696,2025,M100279,45000001776,00001,2025-07-10,10,102
69173300,2025,M100279,45000001776,00001,2025-07-03,40,105
61771927,2025,M100032,45000001776,00002,2025-08-15,24,101
56939367,2025,M100032,45000001776,00002,2025-08-17,27,102
60920578,2025,M100351,45000001777,00001,2025-06-24,19,101
69333789,2025,M100351,45000001777,00001,2025-06-15,11,102
54010329,2025,M100351,45000001777,00001,2025-07-07,24,102
61338929,2025,M100267,45000001777,00002,2025-06-19,19,101
57426901,2025,M100267,45000001777,00002,2025-06-09,22,105
56812035,2025,M100387,45000001777,00003,2025-05-30,51,101
50004044,2025,M100460,45000001779,00001,2025-04-12,16,102
53132756,2025,M100460,45000001779,00001,2025-04-22,37,105
63920834,2025,M100234,45000001780,00001,2025-04-26,43,102
62881254,2025,M100047,45000001780,00002,2025-04-17,42,101
66123414,2025,M100387,45000001780,00003,2025-06-13,58,102
66923862,2025,M100187,45000001781,00001,2025-03-31,40,101
53421601,2025,M100355,45000001781,00002,2025-02-25,52,102
