EBELN,EBELP,MATNR,ORDER_QTY,NETPR,LINE_NETWR,WERKS,SCHEDULED_DATE,BSTYP
45000001804,00001,M100487,57,21.67,1235.19,PL02,2025-05-23,
45000001805,00001,M100132,41,166.12,6810.92,PL03,2025-02-05,
45000001806,00001,M100332,52,14.51,754.52,PL03,2025-08-21,
45000001807,00001,M100201,54,11.94,644.76,PL04,2025-08-02,
45000001807,00002,M100119,65,27.12,1762.8,PL04,2025-06-19,
45000001807,00003,M100212,43,52.83,2271.69,PL04,2025-06-26,
45000001808,00001,M100310,50,902.68,45134.0,PL02,2025-03-03,
45000001809,00001,M100383,52,119.73,6225.96,PL04,2025-04-24,
45000001809,00002,M100324,56,95.23,5332.88,PL01,2025-04-22,
45000001809,00003,M100298,43,112.21,4825.03,PL02,2025-04-28,
45000001810,00001,M100126,47,89.18,4191.46,PL04,2025-06-16,
45000001810,00002,M100072,43,22.06,948.58,PL04,2025-06-05,
45000001810,00003,M100177,41,33.45,1371.45,PL03,2025-06-22,
45000001811,00001,M100015,51,13.97,712.47,PL03,2025-02-03,
45000001811,00002,M100462,41,132.26,5422.66,PL01,2025-01-24,
45000001811,00003,M100435,50,13.42,671.0,PL04,2025-02-03,
45000001811,00004,M100302,49,31.81,1558.69,PL01,2025-02-27,
45000001811,00005,M100336,44,98.31,4325.64,PL03,2025-01-23,
45000001811,00006,M100064,41,28.97,1187.77,PL03,2025-03-04,
45000001812,00001,M100473,49,100.58,4928.42,PL03,2025-03-11,
45000001813,00001,M100135,40,4.48,179.2,PL01,2025-04-27,
45000001813,00002,M100111,51,15.41,785.91,PL04,2025-04-12,
45000001814,00001,M100209,51,19.85,1012.35,PL02,2025-05-17,
45000001814,00002,M100369,59,3.86,227.74,PL01,2025-05-02,
45000001814,00003,M100239,53,49.86,2642.58,PL01,2025-05-01,
45000001814,00004,M100107,42,21.09,885.78,PL02,2025-04-24,
45000001815,00001,M100012,55,7.03,386.65,PL04,2025-06-09,
45000001815,00002,M100276,51,442.35,22559.85,PL03,2025-05-12,
45000001815,00003,M100267,56,19.41,1086.96,PL01,2025-06-24,
45000001815,00004,M100264,49,29.92,1466.08,PL03,2025-05-20,
45000001816,00001,M100327,46,34.95,1607.7,PL03,2025-07-03,
45000001816,00002,M100111,38,75.1,2853.8,PL04,2025-06-17,
45000001816,00003,M100353,64,76.99,4927.36,PL01,2025-07-23,
45000001817,00001,M100012,54,227.37,12277.98,PL01,2025-01-14,
45000001817,00002,M100345,52,18.22,947.44,PL03,2025-02-22,
45000001818,00001,M100289,51,17.76,905.76,PL02,2025-04-16,
45000001819,00001,M100016,65,20.96,1362.4,PL03,2025-05-30,
45000001820,00001,M100062,51,5.99,305.49,PL04,2025-05-31,
45000001821,00001,M100235,48,8.53,409.44,PL03,2025-05-16,
45000001821,00002,M100421,52,17.51,910.52,PL04,2025-04-29,
45000001822,00001,M100498,65,24.49,1591.85,PL03,2025-01-16,
45000001823,00001,M100301,45,53.17,2392.65,PL04,2025-05-10,
45000001823,00002,M100036,45,8.63,388.35,PL03,2025-05-17,
45000001824,00001,M100243,55,9.47,520.85,PL01,2025-04-07,
45000001824,00002,M100380,54,103.2,5572.8,PL03,2025-04-26,
45000001825,00001,M100194,62,28.57,1771.34,PL02,2025-02-22,
45000001825,00002,M100308,52,15.25,793.0,PL01,2025-03-04,
45000001825,00003,M100088,52,6.85,356.2,PL02,2025-03-08,
45000001826,00001,M100215,40,19.19,767.6,PL01,2025-07-09,
45000001827,00001,M100439,52,43.96,2285.92,PL01,2025-05-16,
45000001828,00001,M100046,58,36.47,2115.26,PL03,2025-05-01,
45000001828,00002,M100214,53,6.8,360.4,PL03,2025-04-02,
45000001828,00003,M100378,55,31.64,1740.2,PL01,2025-03-24,
45000001829,00001,M100151,51,61.54,3138.54,PL02,2025-05-11,
45000001830,00001,M100396,47,1.38,64.86,PL01,2025-03-07,
45000001830,00002,M100161,53,24.15,1279.95,PL01,2025-03-10,
45000001830,00003,M100225,49,6.57,321.93,PL03,2025-04-15,
45000001830,00004,M100432,57,35.58,2028.06,PL01,2025-04-13,
45000001831,00001,M100148,50,29.97,1498.5,PL03,2025-08-22,
45000001832,00001,M100104,52,11.33,589.16,PL03,2025-02-12,
45000001832,00002,M100123,41,378.73,15527.93,PL04,2025-03-26,
45000001833,00001,M100191,42,45.39,1906.38,PL01,2025-01-23,
45000001833,00002,M100427,47,50.99,2396.53,PL04,2025-01-09,
45000001833,00003,M100312,41,41.79,1713.39,PL03,2025-01-21,
45000001833,00004,M100119,45,2.25,101.25,PL01,2025-01-12,
45000001834,00001,M100369,53,60.59,3211.27,PL01,2025-04-21,
45000001834,00002,M100252,59,21.14,1247.26,PL01,2025-04-21,
45000001835,00001,M100355,50,46.48,2324.0,PL04,2025-06-20,
45000001835,00002,M100412,54,30.75,1660.5,PL04,2025-08-08,
45000001835,00003,M100172,57,18.85,1074.45,PL03,2025-07-13,
45000001836,00001,M100217,61,49.18,2999.98,PL01,2025-03-17,
45000001836,00002,M100238,50,44.74,2237.0,PL02,2025-04-07,
45000001836,00003,M100324,42,126.08,5295.36,PL02,2025-03-06,
45000001836,00004,M100385,63,32.66,2057.58,PL03,2025-03-11,
45000001837,00001,M100346,56,487.44,27296.64,PL02,2025-04-12,
45000001837,00002,M100333,33,96.72,3191.76,PL01,2025-04-11,
45000001838,00001,M100275,52,15.0,780.0,PL01,2025-05-30,
45000001839,00001,M100160,60,86.01,5160.6,PL02,2025-06-06,
45000001840,00001,M100076,48,6.15,295.2,PL02,2025-05-07,
45000001840,00002,M100102,62,38.55,2390.1,PL02,2025-05-23,
45000001840,00003,M100446,49,34.76,1703.24,PL01,2025-06-09,
45000001841,00001,M100141,62,309.2,19170.4,PL03,2025-07-04,
45000001841,00002,M100038,55,15.86,872.3,PL02,2025-06-29,
45000001841,00003,M100416,51,11.16,569.16,PL02,2025-06-01,
45000001841,00004,M100480,57,45.61,2599.77,PL04,2025-06-11,
45000001842,00001,M100028,52,56.72,2949.44,PL04,2025-05-21,
45000001843,00001,M100411,50,3.9,195.0,PL03,2025-05-11,
45000001844,00001,M100305,54,8.4,453.6,PL02,2025-06-13,
45000001845,00001,M100444,52,58.95,3065.4,PL04,2025-07-24,
45000001845,00002,M100393,42,19.19,805.98,PL03,2025-06-13,
45000001845,00003,M100344,46,55.69,2561.74,PL02,2025-07-05,
45000001845,00004,M100229,43,141.02,6063.86,PL01,2025-07-11,
45000001845,00005,M100018,57,20.56,1171.92,PL04,2025-06-12,
45000001845,00006,M100192,59,16.27,959.93,PL04,2025-05-27,
45000001845,00007,M100476,52,26.79,1393.08,PL01,2025-06-21,
45000001846,00001,M100155,38,16.28,618.64,PL02,2025-07-13,
45000001847,00001,M100318,47,9.79,460.13,PL03,2025-05-26,
45000001847,00002,M100455,47,30.18,1418.46,PL02,2025-05-18,
45000001848,00001,M100466,53,7.87,417.11,PL02,2025-07-09,
45000001848,00002,M100263,58,13.81,800.98,PL01,2025-06-29,
45000001849,00001,M100325,41,35.98,1475.18,PL02,2025-04-04,
45000001850,00001,M100295,55,41.54,2284.7,PL01,2025-02-08,
45000001851,00001,M100410,43,34.66,1490.38,PL02,2025-04-04,
45000001851,00002,M100434,52,27.16,1412.32,PL01,2025-04-03,
45000001852,00001,M100095,50,6.62,331.0,PL01,2025-02-20,
45000001852,00002,M100058,46,62.12,2857.52,PL04,2025-01-16,
45000001852,00003,M100186,54,33.22,1793.88,PL02,2025-01-25,
45000001853,00001,M100046,48,144.97,6958.56,PL01,2025-04-20,
45000001854,00001,M100325,49,26.17,1282.33,PL01,2025-06-26,
45000001854,00002,M100073,44,14.01,616.44,PL02,2025-06-30,
45000001855,00001,M100040,56,2.58,144.48,PL01,2025-07-06,
45000001856,00001,M100455,53,7.13,377.89,PL01,2025-05-08,
45000001856,00002,M100066,63,12.99,818.37,PL01,2025-05-03,
45000001857,00001,M100362,47,50.77,2386.19,PL02,2025-05-17,
45000001857,00002,M100115,40,28.25,1130.0,PL02,2025-04-28,
45000001858,00001,M100194,47,150.33,7065.51,PL01,2025-04-19,
45000001858,00002,M100226,51,7.21,367.71,PL03,2025-03-15,
45000001858,00003,M100255,45,105.03,4726.35,PL04,2025-03-19,
45000001858,00004,M100187,70,69.14,4839.8,PL03,2025-03-23,
45000001858,00005,M100080,55,41.42,2278.1,PL02,2025-04-18,
45000001859,00001,M100488,37,13.16,486.92,PL02,2025-07-04,
45000001860,00001,M100075,51,66.52,3392.52,PL04,2025-04-13,
45000001860,00002,M100145,54,19.41,1048.14,PL02,2025-05-16,
45000001861,00001,M100319,46,519.04,23875.84,PL02,2025-07-27,
45000001861,00002,M100070,42,34.58,1452.36,PL04,2025-07-13,
45000001861,00003,M100361,59,71.06,4192.54,PL04,2025-06-29,
45000001862,00001,M100448,45,164.5,7402.5,PL03,2025-02-07,
45000001863,00001,M100332,38,19.5,741.0,PL04,2025-04-04,
45000001863,00002,M100046,48,19.31,926.88,PL02,2025-03-09,
45000001864,00001,M100074,43,37.45,1610.35,PL01,2025-06-15,
45000001864,00002,M100481,52,38.68,2011.36,PL04,2025-06-01,
45000001865,00001,M100335,59,7.18,423.62,PL03,2025-02-07,
45000001865,00002,M100246,53,161.52,8560.56,PL04,2025-02-01,
45000001866,00001,M100169,45,11.37,511.65,PL03,2025-07-09,
45000001866,00002,M100155,51,50.26,2563.26,PL03,2025-07-17,
45000001866,00003,M100166,51,60.25,3072.75,PL02,2025-07-27,
45000001867,00001,M100437,59,5.85,345.15,PL01,2025-03-17,
45000001868,00001,M100499,54,69.54,3755.16,PL01,2025-05-29,
45000001868,00002,M100231,54,30.01,1620.54,PL04,2025-05-14,
45000001868,00003,M100016,49,16.28,797.72,PL03,2025-06-02,
45000001869,00001,M100269,42,20.99,881.58,PL02,2025-07-27,
45000001870,00001,M100245,51,387.8,19777.8,PL02,2025-02-26,
45000001870,00002,M100057,63,148.28,9341.64,PL03,2025-03-07,
45000001871,00001,M100347,43,25.22,1084.46,PL04,2025-06-12,
45000001872,00001,M100098,42,16.41,689.22,PL03,2025-03-08,
45000001872,00002,M100130,64,35.95,2300.8,PL04,2025-03-12,
45000001873,00001,M100233,46,23.98,1103.08,PL04,2025-06-02,
45000001873,00002,M100052,43,5.15,221.45,PL02,2025-04-07,
45000001874,00001,M100319,48,54.19,2601.12,PL02,2025-05-27,
45000001874,00002,M100318,69,34.4,2373.6,PL04,2025-05-10,
45000001874,00003,M100011,56,160.24,8973.44,PL02,2025-05-21,
45000001874,00004,M100472,52,31.24,1624.48,PL02,2025-04-23,
45000001875,00001,M100138,50,23.94,1197.0,PL03,2025-06-26,
45000001875,00002,M100185,42,118.53,4978.26,PL03,2025-06-13,
45000001876,00001,M100228,54,192.46,10392.84,PL03,2025-07-28,
45000001877,00001,M100324,42,16.58,696.36,PL01,2025-04-26,
45000001878,00001,M100202,53,17.98,952.94,PL03,2025-05-30,
45000001879,00001,M100066,55,117.37,6455.35,PL04,2025-02-06,
45000001879,00002,M100060,61,397.42,24242.62,PL01,2025-03-13,
45000001880,00001,M100214,50,93.18,4659.0,PL01,2025-05-21,
45000001881,00001,M100274,49,30.05,1472.45,PL03,2025-07-05,
45000001882,00001,M100026,59,19.61,1156.99,PL02,2025-06-19,
45000001883,00001,M100053,37,7.46,276.02,PL02,2025-07-16,
45000001884,00001,M100269,45,74.54,3354.3,PL04,2025-06-20,
45000001884,00002,M100097,38,49.28,1872.64,PL01,2025-05-27,
45000001885,00001,M100369,49,23.57,1154.93,PL01,2025-07-12,
45000001885,00002,M100057,58,18.97,1100.26,PL04,2025-07-28,
45000001886,00001,M100377,42,51.57,2165.94,PL03,2025-04-24,
45000001887,00001,M100231,39,43.63,1701.57,PL04,2025-01-22,
45000001888,00001,M100221,57,277.22,15801.54,PL02,2025-07-05,
45000001888,00002,M100170,43,173.45,7458.35,PL03,2025-08-14,
45000001888,00003,M100251,64,19.3,1235.2,PL04,2025-07-15,
45000001888,00004,M100221,42,34.83,1462.86,PL03,2025-08-05,
45000001889,00001,M100374,46,24.97,1148.62,PL02,2025-07-30,
45000001889,00002,M100040,39,61.77,2409.03,PL04,2025-08-01,
45000001889,00003,M100395,45,23.03,1036.35,PL03,2025-06-26,
45000001890,00001,M100015,36,21.68,780.48,PL04,2025-07-27,
45000001890,00002,M100499,49,77.05,3775.45,PL02,2025-08-22,
45000001890,00003,M100467,48,63.6,3052.8,PL02,2025-07-17,
45000001890,00004,M100149,36,12.66,455.76,PL01,2025-08-20,
45000001891,00001,M100340,48,55.71,2674.08,PL03,2025-01-25,
45000001892,00001,M100414,59,5.53,326.27,PL04,2025-05-25,
45000001893,00001,M100023,55,17.75,976.25,PL02,2025-05-23,
45000001893,00002,M100322,44,23.39,1029.16,PL03,2025-05-20,
45000001894,00001,M100228,36,31.51,1134.36,PL02,2025-07-22,
45000001895,00001,M100279,37,15.38,569.06,PL01,2025-08-04,
45000001896,00001,M100160,44,48.47,2132.68,PL01,2025-04-24,
45000001896,00002,M100496,51,14.1,719.1,PL02,2025-05-02,
45000001897,00001,M100091,59,19.75,1165.25,PL04,2025-07-19,
45000001898,00001,M100123,38,24.54,932.52,PL01,2025-06-02,
45000001898,00002,M100364,63,10.65,670.95,PL04,2025-06-15,
45000001899,00001,M100463,58,166.13,9635.54,PL01,2025-03-03,
45000001899,00002,M100409,56,46.54,2606.24,PL04,2025-04-11,
45000001900,00001,M100077,49,76.62,3754.38,PL02,2025-01-19,
45000001900,00002,M100032,56,96.11,5382.16,PL02,2025-01-18,
45000001900,00003,M100016,41,93.94,3851.54,PL03,2025-01-11,
45000001900,00004,M100146,55,7.69,422.95,PL01,2025-01-21,
45000001900,00005,M100147,52,71.52,3719.04,PL01,2025-03-04,
45000001900,00006,M100362,47,6.89,323.83,PL04,2025-01-12,
45000001901,00001,M100200,56,129.85,7271.6,PL03,2025-05-22,
45000001901,00002,M100281,44,12.03,529.32,PL04,2025-06-07,
45000001902,00001,M100160,58,11.77,682.66,PL02,2025-06-24,
45000001903,00001,M100389,38,44.75,1700.5,PL03,2025-03-13,
45000001903,00002,M100110,54,20.66,1115.64,PL02,2025-02-21,
45000001904,00001,M100173,48,51.03,2449.44,PL01,2025-06-09,
45000001904,00002,M100137,44,6.41,282.04,PL03,2025-07-24,
45000001904,00003,M100391,51,163.41,8333.91,PL02,2025-06-06,
45000001904,00004,M100321,46,28.19,1296.74,PL04,2025-07-18,
45000001905,00001,M100484,46,16.55,761.3,PL03,2025-06-30,
45000001905,00002,M100020,51,17.98,916.98,PL02,2025-07-08,
45000001905,00003,M100406,57,272.96,15558.72,PL01,2025-07-25,
45000001905,00004,M100264,42,27.95,1173.9,PL04,2025-07-18,
45000001906,00001,M100482,53,3.94,208.82,PL02,2025-05-15,
45000001906,00002,M100221,53,11.63,616.39,PL04,2025-05-21,
45000001906,00003,M100265,59,47.31,2791.29,PL03,2025-04-01,
45000001906,00004,M100377,52,26.07,1355.64,PL01,2025-04-27,
45000001907,00001,M100468,57,11.72,668.04,PL02,2025-08-26,
45000001907,00002,M100420,35,145.78,5102.3,PL03,2025-06-28,
45000001908,00001,M100254,52,12.37,643.24,PL04,2025-08-10,
45000001908,00002,M100162,42,2.23,93.66,PL03,2025-08-25,
45000001908,00003,M100068,57,25.0,1425.0,PL03,2025-08-14,
45000001908,00004,M100029,66,13.21,871.86,PL04,2025-08-01,
45000001909,00001,M100157,39,96.92,3779.88,PL02,2025-03-29,
45000001909,00002,M100033,58,15.51,899.58,PL01,2025-05-07,
45000001909,00003,M100324,51,99.45,5071.95,PL01,2025-05-09,
45000001910,00001,M100121,44,243.62,10719.28,PL03,2025-04-21,
45000001910,00002,M100098,43,160.78,6913.54,PL02,2025-05-31,
45000001910,00003,M100086,52,50.04,2602.08,PL02,2025-04-23,
45000001911,00001,M100490,46,51.62,2374.52,PL01,2025-06-25,
45000001911,00002,M100145,45,25.31,1138.95,PL02,2025-05-22,
45000001912,00001,M100394,52,95.31,4956.12,PL02,2025-01-19,
45000001912,00002,M100489,47,84.53,3972.91,PL02,2025-01-25,
45000001913,00001,M100444,43,28.86,1240.98,PL04,2025-04-24,
45000001913,00002,M100461,65,112.24,7295.6,PL04,2025-05-05,
45000001914,00001,M100009,54,7.98,430.92,PL02,2025-02-08,
45000001914,00002,M100044,50,19.45,972.5,PL01,2025-03-24,
45000001915,00001,M100463,45,8.41,378.45,PL02,2025-03-04,
45000001916,00001,M100131,53,145.83,7728.99,PL03,2025-04-25,
45000001916,00002,M100105,56,82.15,4600.4,PL04,2025-03-12,
45000001916,00003,M100378,45,158.88,7149.6,PL01,2025-04-25,
45000001917,00001,M100114,44,138.28,6084.32,PL02,2025-04-26,
45000001917,00002,M100286,51,217.88,11111.88,PL04,2025-03-27,
45000001917,00003,M100090,50,87.56,4378.0,PL02,2025-04-19,
45000001917,00004,M100466,48,973.73,46739.04,PL01,2025-04-30,
45000001918,00001,M100404,57,283.18,16141.26,PL02,2025-02-24,
45000001918,00002,M100268,42,11.51,483.42,PL04,2025-01-18,
45000001919,00001,M100489,59,20.65,1218.35,PL01,2025-02-25,
45000001920,00001,M100205,55,18.02,991.1,PL02,2025-03-18,
45000001921,00001,M100154,46,11.77,541.42,PL01,2025-03-15,
45000001921,00002,M100297,38,6.65,252.7,PL04,2025-03-12,
45000001921,00003,M100159,53,36.94,1957.82,PL04,2025-03-20,
45000001922,00001,M100363,43,14.98,644.14,PL02,2025-06-23,
45000001923,00001,M100488,55,7.02,386.1,PL03,2025-06-20,
45000001924,00001,M100372,51,3.98,202.98,PL04,2025-01-29,
45000001924,00002,M100010,54,324.29,17511.66,PL02,2025-02-16,
45000001924,00003,M100178,62,58.72,3640.64,PL04,2025-01-30,
45000001924,00004,M100132,42,60.67,2548.14,PL04,2025-02-05,
45000001924,00005,M100063,45,389.75,17538.75,PL03,2025-02-04,
45000001925,00001,M100397,47,31.85,1496.95,PL02,2025-04-23,
45000001926,00001,M100491,45,7.22,324.9,PL01,2025-06-03,
45000001927,00001,M100142,42,434.11,18232.62,PL04,2025-05-09,
45000001927,00002,M100130,37,11.08,409.96,PL04,2025-06-09,
45000001927,00003,M100449,52,20.55,1068.6,PL04,2025-06-19,
45000001927,00004,M100274,60,18.36,1101.6,PL01,2025-06-15,
45000001928,00001,M100103,49,209.75,10277.75,PL01,2025-04-12,
45000001929,00001,M100244,57,33.86,1930.02,PL02,2025-05-02,
45000001930,00001,M100124,50,9.26,463.0,PL01,2025-06-27,
45000001930,00002,M100471,46,12.29,565.34,PL01,2025-07-18,
45000001930,00003,M100311,63,120.28,7577.64,PL04,2025-07-08,
45000001931,00001,M100363,40,14.09,563.6,PL02,2025-04-07,
45000001932,00001,M100155,48,39.62,1901.76,PL02,2025-05-28,
45000001932,00002,M100212,43,21.35,918.05,PL02,2025-06-14,
45000001933,00001,M100018,45,11.16,502.2,PL02,2025-05-07,
45000001933,00002,M100378,55,68.24,3753.2,PL01,2025-05-24,
45000001933,00003,M100352,55,212.13,11667.15,PL01,2025-05-07,
45000001933,00004,M100130,51,102.29,5216.79,PL01,2025-05-13,
45000001933,00005,M100476,48,9.73,467.04,PL01,2025-05-08,
45000001934,00001,M100167,34,44.12,1500.08,PL03,2025-05-12,
45000001935,00001,M100313,54,18.34,990.36,PL02,2025-04-03,
45000001935,00002,M100278,45,32.08,1443.6,PL02,2025-02-12,
45000001936,00001,M100129,55,85.27,4689.85,PL04,2025-05-10,
45000001936,00002,M100069,41,117.61,4822.01,PL02,2025-04-17,
45000001937,00001,M100007,49,26.47,1297.03,PL02,2025-05-22,
45000001938,00001,M100492,52,36.32,1888.64,PL01,2025-04-30,
45000001939,00001,M100145,44,36.15,1590.6,PL02,2025-03-21,
45000001939,00002,M100233,48,67.85,3256.8,PL04,2025-02-14,
45000001939,00003,M100332,48,82.28,3949.44,PL04,2025-03-28,
45000001940,00001,M100347,48,76.7,3681.6,PL01,2025-05-24,
45000001940,00002,M100197,59,12.65,746.35,PL03,2025-05-06,
45000001941,00001,M100087,48,115.75,5556.0,PL02,2025-05-20,
45000001942,00001,M100222,63,16.76,1055.88,PL03,2025-07-25,
45000001943,00001,M100047,53,69.8,3699.4,PL03,2025-04-11,
45000001943,00002,M100290,54,79.85,4311.9,PL01,2025-05-28,
45000001943,00003,M100202,56,87.67,4909.52,PL01,2025-05-29,
45000001944,00001,M100325,35,45.06,1577.1,PL01,2025-04-26,
45000001944,00002,M100147,53,26.56,1407.68,PL01,2025-05-02,
45000001944,00003,M100443,49,14.29,700.21,PL01,2025-03-13,
45000001945,00001,M100376,67,3.26,218.42,PL03,2025-05-17,
45000001946,00001,M100188,47,8.26,388.22,PL01,2025-01-21,
45000001946,00002,M100216,61,290.05,17693.05,PL02,2025-02-15,
45000001947,00001,M100311,42,32.19,1351.98,PL01,2025-04-03,
45000001947,00002,M100127,53,31.4,1664.2,PL03,2025-03-09,
45000001947,00003,M100404,33,8.08,266.64,PL01,2025-04-21,
45000001947,00004,M100218,50,25.08,1254.0,PL02,2025-03-28,
45000001947,00005,M100384,51,4.9,249.9,PL03,2025-03-30,
45000001948,00001,M100426,58,17.36,1006.88,PL01,2025-08-01,
45000001949,00001,M100068,38,9.34,354.92,PL03,2025-08-08,
45000001950,00001,M100433,46,1.59,73.14,PL03,2025-05-14,
45000001950,00002,M100482,55,142.88,7858.4,PL02,2025-05-03,
45000001951,00001,M100433,48,13.92,668.16,PL02,2025-07-13,
45000001951,00002,M100083,34,5.66,192.44,PL04,2025-06-23,
45000001951,00003,M100265,42,13.19,553.98,PL04,2025-07-08,
45000001951,00004,M100188,42,11.37,477.54,PL01,2025-06-14,
45000001951,00005,M100182,67,44.71,2995.57,PL02,2025-07-27,
45000001952,00001,M100037,45,17.32,779.4,PL03,2025-03-04,
45000001953,00001,M100495,53,100.73,5338.69,PL01,2025-05-03,
45000001953,00002,M100342,44,117.84,5184.96,PL04,2025-05-13,
45000001953,00003,M100339,42,24.91,1046.22,PL01,2025-05-15,
45000001954,00001,M100472,51,26.36,1344.36,PL04,2025-03-20,
45000001954,00002,M100375,58,104.25,6046.5,PL01,2025-02-21,
45000001954,00003,M100372,49,32.65,1599.85,PL01,2025-02-19,
45000001954,00004,M100091,53,70.85,3755.05,PL03,2025-04-16,
45000001955,00001,M100248,35,73.15,2560.25,PL02,2025-07-22,
45000001955,00002,M100392,47,7.13,335.11,PL03,2025-08-07,
45000001955,00003,M100132,41,9.25,379.25,PL03,2025-07-03,
45000001956,00001,M100279,48,48.93,2348.64,PL03,2025-05-25,
45000001956,00002,M100438,65,66.67,4333.55,PL03,2025-05-12,
45000001957,00001,M100336,45,4.44,199.8,PL02,2025-02-18,
45000001958,00001,M100417,54,126.48,6829.92,PL04,2025-03-15,
45000001958,00002,M100420,36,40.43,1455.48,PL01,2025-02-22,
45000001958,00003,M100005,46,85.4,3928.4,PL04,2025-02-16,
45000001958,00004,M100002,52,24.76,1287.52,PL03,2025-03-11,
45000001959,00001,M100270,41,323.82,13276.62,PL02,2025-05-03,
45000001960,00001,M100078,38,17.87,679.06,PL03,2025-06-18,
45000001960,00002,M100134,55,21.2,1166.0,PL01,2025-05-30,
45000001961,00001,M100233,43,31.76,1365.68,PL03,2025-06-09,
45000001962,00001,M100335,45,4.01,180.45,PL02,2025-06-11,
45000001963,00001,M100317,41,26.82,1099.62,PL04,2025-08-16,
45000001963,00002,M100061,52,21.19,1101.88,PL01,2025-08-05,
45000001964,00001,M100181,46,8.27,380.42,PL01,2025-06-19,
45000001965,00001,M100078,52,188.55,9804.6,PL04,2025-02-21,
45000001965,00002,M100154,31,21.94,680.14,PL04,2025-03-03,
45000001966,00001,M100095,48,2.8,134.4,PL02,2025-03-18,
45000001966,00002,M100344,57,71.67,4085.19,PL04,2025-03-31,
45000001967,00001,M100188,51,56.27,2869.77,PL03,2025-07-30,
45000001968,00001,M100206,60,8.09,485.4,PL01,2025-05-06,
45000001969,00001,M100125,56,30.5,1708.0,PL02,2025-01-26,
45000001969,00002,M100412,45,15.68,705.6,PL01,2025-01-21,
45000001970,00001,M100254,55,15.34,843.7,PL03,2025-06-24,
45000001970,00002,M100391,44,20.9,919.6,PL01,2025-07-02,
45000001970,00003,M100221,57,5.15,293.55,PL01,2025-06-28,
45000001971,00001,M100165,53,5.79,306.87,PL04,2025-02-02,
45000001971,00002,M100494,47,59.64,2803.08,PL01,2025-03-14,
45000001971,00003,M100023,51,39.95,2037.45,PL01,2025-02-02,
45000001972,00001,M100100,48,3.25,156.0,PL03,2025-03-07,
45000001972,00002,M100489,54,38.88,2099.52,PL02,2025-02-16,
