EBELN,EBELP,po_line_id,MATNR,order_qty,line_netwr,vendor_id,vendor_name,plant,purchase_org,scheduled_date,gr_date,gr_qty,created_date,currency
45000001863,00001,45000001863_00001,M100332,38,19.5,100146,Atlas Machinery India,PL04,P200,2025-04-04,2025-04-17,38.0,1741132800000000000,EUR
45000001863,00002,45000001863_00002,M100046,48,19.31,100146,Atlas Machinery India,PL02,P200,2025-03-09,2025-03-23,48.0,1741132800000000000,EUR
45000001864,00001,45000001864_00001,M100074,43,37.45,100005,Advance Components India,PL01,P300,2025-06-15,2025-06-20,43.0,1745798400000000000,INR
45000001864,00002,45000001864_00002,M100481,52,38.68,100005,Advance Components India,PL04,P300,2025-06-01,,,1745798400000000000,INR
45000001865,00001,45000001865_00001,M100335,59,7.18,100076,Sterling Systems Brazil,PL03,P300,2025-02-07,2025-03-07,59.0,1737676800000000000,USD
45000001865,00002,45000001865_00002,M100246,53,161.52,100076,Sterling Systems Brazil,PL04,P300,2025-02-01,2025-02-23,53.0,1737676800000000000,USD
45000001866,00001,45000001866_00001,M100169,45,11.37,100061,Prime Solutions Italy,PL03,P200,2025-07-09,2025-07-08,45.0,1751155200000000000,USD
45000001866,00002,45000001866_00002,M100155,51,50.26,100061,Prime Solutions Italy,PL03,P200,2025-07-17,2025-08-12,51.0,1751155200000000000,USD
45000001866,00003,45000001866_00003,M100166,51,60.25,100061,Prime Solutions Italy,PL02,P200,2025-07-27,2025-08-14,51.0,1751155200000000000,USD
45000001867,00001,45000001867_00001,M100437,59,5.85,100152,Orion Systems India,PL01,P100,2025-03-17,2025-04-04,59.0,1739491200000000000,INR
45000001868,00001,45000001868_00001,M100499,54,69.54,100193,Everest Logistics Canada,PL01,P200,2025-05-29,2025-06-25,54.0,1745193600000000000,EUR
45000001868,00002,45000001868_00002,M100231,54,30.01,100193,Everest Logistics Canada,PL04,P200,2025-05-14,2025-05-11,54.0,1745193600000000000,EUR
45000001868,00003,45000001868_00003,M100016,49,16.28,100193,Everest Logistics Canada,PL03,P200,2025-06-02,2025-05-30,49.0,1745193600000000000,EUR
45000001869,00001,45000001869_00001,M100269,42,20.99,100026,Harbor Manufacturing Poland,PL02,P100,2025-07-27,2025-08-06,42.0,1751068800000000000,USD
45000001870,00001,45000001870_00001,M100245,51,387.8,100034,Vertex Solutions Germany,PL02,P100,2025-02-26,2025-03-20,51.0,1736640000000000000,USD
45000001870,00002,45000001870_00002,M100057,63,148.28,100034,Vertex Solutions Germany,PL03,P100,2025-03-07,2025-04-01,63.0,1736640000000000000,USD
45000001871,00001,45000001871_00001,M100347,43,25.22,100153,Pioneer Resources Japan,PL04,P300,2025-06-12,2025-06-16,43.0,1747526400000000000,INR
45000001872,00001,45000001872_00001,M100098,42,16.41,100152,Orion Systems India,PL03,P200,2025-03-08,2025-03-31,42.0,1740441600000000000,EUR
45000001872,00002,45000001872_00002,M100130,64,35.95,100152,Orion Systems India,PL04,P200,2025-03-12,2025-04-01,64.0,1740441600000000000,EUR
45000001873,00001,45000001873_00001,M100233,46,23.98,100055,Pioneer Logistics Japan,PL04,P100,2025-06-02,2025-06-19,46.0,1743811200000000000,EUR
45000001873,00002,45000001873_00002,M100052,43,5.15,100055,Pioneer Logistics Japan,PL02,P100,2025-04-07,2025-04-19,43.0,1743811200000000000,EUR
45000001874,00001,45000001874_00001,M100319,48,54.19,100119,Harbor Solutions Germany,PL02,P100,2025-05-27,2025-05-26,48.0,1744675200000000000,USD
45000001874,00002,45000001874_00002,M100318,69,34.4,100119,Harbor Solutions Germany,PL04,P100,2025-05-10,2025-05-22,69.0,1744675200000000000,USD
45000001874,00003,45000001874_00003,M100011,56,160.24,100119,Harbor Solutions Germany,PL02,P100,2025-05-21,2025-05-19,56.0,1744675200000000000,USD
45000001874,00004,45000001874_00004,M100472,52,31.24,100119,Harbor Solutions Germany,PL02,P100,2025-04-23,2025-05-14,52.0,1744675200000000000,USD
45000001875,00001,45000001875_00001,M100138,50,23.94,100026,Harbor Manufacturing Poland,PL03,P200,2025-06-26,2025-07-26,50.0,1746835200000000000,INR
45000001875,00002,45000001875_00002,M100185,42,118.53,100026,Harbor Manufacturing Poland,PL03,P200,2025-06-13,2025-06-15,42.0,1746835200000000000,INR
45000001876,00001,45000001876_00001,M100228,54,192.46,100199,Orion Technologies Mexico,PL03,P300,2025-07-28,2025-08-11,54.0,1749772800000000000,EUR
45000001877,00001,45000001877_00001,M100324,42,16.58,100192,TruLine Systems China,PL01,P300,2025-04-26,2025-05-10,42.0,1744070400000000000,USD
45000001878,00001,45000001878_00001,M100202,53,17.98,100053,Atlas Holdings China,PL03,P100,2025-05-30,2025-06-01,53.0,1744416000000000000,USD
45000001879,00001,45000001879_00001,M100066,55,117.37,100103,Sterling Supplies India,PL04,P300,2025-02-06,2025-02-04,55.0,1738627200000000000,EUR
45000001879,00002,45000001879_00002,M100060,61,397.42,100103,Sterling Supplies India,PL01,P300,2025-03-13,2025-04-05,61.0,1738627200000000000,EUR
45000001880,00001,45000001880_00001,M100214,50,93.18,100139,Harbor Automation Mexico,PL01,P100,2025-05-21,2025-05-22,50.0,1746403200000000000,INR
45000001881,00001,45000001881_00001,M100274,49,30.05,100108,Bluewave Components Sweden,PL03,P300,2025-07-05,2025-07-28,49.0,1750204800000000000,USD
45000001882,00001,45000001882_00001,M100026,59,19.61,100098,Pioneer Parts Germany,PL02,P100,2025-06-19,2025-07-13,59.0,1746057600000000000,INR
45000001883,00001,45000001883_00001,M100053,37,7.46,100077,Metro Manufacturing Mexico,PL02,P100,2025-07-16,,,1749081600000000000,USD
45000001884,00001,45000001884_00001,M100269,45,74.54,100109,Prime Machinery Poland,PL04,P200,2025-06-20,2025-06-21,45.0,1747440000000000000,INR
45000001884,00002,45000001884_00002,M100097,38,49.28,100109,Prime Machinery Poland,PL01,P200,2025-05-27,2025-06-10,38.0,1747440000000000000,INR
45000001885,00001,45000001885_00001,M100369,49,23.57,100192,TruLine Systems China,PL01,P300,2025-07-12,2025-07-28,49.0,1750464000000000000,USD
45000001885,00002,45000001885_00002,M100057,58,18.97,100192,TruLine Systems China,PL04,P300,2025-07-28,,,1750464000000000000,USD
45000001886,00001,45000001886_00001,M100377,42,51.57,100190,Orion Supplies Italy,PL03,P100,2025-04-24,,,1745366400000000000,INR
45000001887,00001,45000001887_00001,M100231,39,43.63,100091,Prime Systems USA,PL04,P300,2025-01-22,2025-02-20,39.0,1736380800000000000,INR
45000001888,00001,45000001888_00001,M100221,57,277.22,100175,Unity Manufacturing UK,PL02,P300,2025-07-05,2025-07-15,57.0,1751068800000000000,EUR
45000001888,00002,45000001888_00002,M100170,43,173.45,100175,Unity Manufacturing UK,PL03,P300,2025-08-14,2025-09-07,43.0,1751068800000000000,EUR
45000001888,00003,45000001888_00003,M100251,64,19.3,100175,Unity Manufacturing UK,PL04,P300,2025-07-15,2025-07-27,64.0,1751068800000000000,EUR
45000001888,00004,45000001888_00004,M100221,42,34.83,100175,Unity Manufacturing UK,PL03,P300,2025-08-05,,,1751068800000000000,EUR
45000001889,00001,45000001889_00001,M100374,46,24.97,100165,TruLine Manufacturing Japan,PL02,P300,2025-07-30,2025-07-31,46.0,1750291200000000000,INR
45000001889,00002,45000001889_00002,M100040,39,61.77,100165,TruLine Manufacturing Japan,PL04,P300,2025-08-01,2025-08-18,39.0,1750291200000000000,INR
45000001889,00003,45000001889_00003,M100395,45,23.03,100165,TruLine Manufacturing Japan,PL03,P300,2025-06-26,2025-07-01,45.0,1750291200000000000,INR
45000001890,00001,45000001890_00001,M100015,36,21.68,100089,Everest Engineering China,PL04,P200,2025-07-27,2025-08-13,36.0,1750896000000000000,INR
45000001890,00002,45000001890_00002,M100499,49,77.05,100089,Everest Engineering China,PL02,P200,2025-08-22,2025-08-22,49.0,1750896000000000000,INR
45000001890,00003,45000001890_00003,M100467,48,63.6,100089,Everest Engineering China,PL02,P200,2025-07-17,2025-08-10,48.0,1750896000000000000,INR
45000001890,00004,45000001890_00004,M100149,36,12.66,100089,Everest Engineering China,PL01,P200,2025-08-20,2025-09-08,36.0,1750896000000000000,INR
45000001891,00001,45000001891_00001,M100340,48,55.71,100067,Pioneer Parts UK,PL03,P200,2025-01-25,2025-01-29,48.0,1735776000000000000,INR
45000001892,00001,45000001892_00001,M100414,59,5.53,100163,Vertex Components Italy,PL04,P100,2025-05-25,2025-06-07,59.0,1743897600000000000,INR
45000001893,00001,45000001893_00001,M100023,55,17.75,100156,TruLine Services India,PL02,P100,2025-05-23,2025-06-05,55.0,1744934400000000000,USD
45000001893,00002,45000001893_00002,M100322,44,23.39,100156,TruLine Services India,PL03,P100,2025-05-20,2025-05-30,44.0,1744934400000000000,USD
45000001894,00001,45000001894_00001,M100228,36,31.51,100083,Global Enterprises India,PL02,P100,2025-07-22,2025-07-21,36.0,1750723200000000000,INR
45000001895,00001,45000001895_00001,M100279,37,15.38,100156,TruLine Services India,PL01,P300,2025-08-04,2025-08-10,37.0,1750377600000000000,INR
45000001896,00001,45000001896_00001,M100160,44,48.47,100127,TruLine Logistics Brazil,PL01,P100,2025-04-24,2025-05-14,44.0,1744848000000000000,USD
45000001896,00002,45000001896_00002,M100496,51,14.1,100127,TruLine Logistics Brazil,PL02,P100,2025-05-02,2025-05-21,51.0,1744848000000000000,USD
45000001897,00001,45000001897_00001,M100091,59,19.75,100031,TruLine Systems Poland,PL04,P100,2025-07-19,2025-07-29,59.0,1748044800000000000,EUR
45000001898,00001,45000001898_00001,M100123,38,24.54,100025,Harbor Supplies Japan,PL01,P200,2025-06-02,2025-07-01,38.0,1747612800000000000,INR
45000001898,00002,45000001898_00002,M100364,63,10.65,100025,Harbor Supplies Japan,PL04,P200,2025-06-15,2025-07-15,63.0,1747612800000000000,INR
45000001899,00001,45000001899_00001,M100463,58,166.13,100152,Orion Systems India,PL01,P200,2025-03-03,,,1740355200000000000,USD
45000001899,00002,45000001899_00002,M100409,56,46.54,100152,Orion Systems India,PL04,P200,2025-04-11,2025-04-29,56.0,1740355200000000000,USD
45000001900,00001,45000001900_00001,M100077,49,76.62,100146,Atlas Machinery India,PL02,P300,2025-01-19,2025-02-12,49.0,1735948800000000000,USD
45000001900,00002,45000001900_00002,M100032,56,96.11,100146,Atlas Machinery India,PL02,P300,2025-01-18,2025-01-16,56.0,1735948800000000000,USD
45000001900,00003,45000001900_00003,M100016,41,93.94,100146,Atlas Machinery India,PL03,P300,2025-01-11,2025-01-28,41.0,1735948800000000000,USD
45000001900,00004,45000001900_00004,M100146,55,7.69,100146,Atlas Machinery India,PL01,P300,2025-01-21,2025-01-28,55.0,1735948800000000000,USD
45000001900,00005,45000001900_00005,M100147,52,71.52,100146,Atlas Machinery India,PL01,P300,2025-03-04,2025-03-04,52.0,1735948800000000000,USD
45000001900,00006,45000001900_00006,M100362,47,6.89,100146,Atlas Machinery India,PL04,P300,2025-01-12,2025-01-10,47.0,1735948800000000000,USD
45000001901,00001,45000001901_00001,M100200,56,129.85,100070,Orion Solutions Japan,PL03,P200,2025-05-22,,,1744243200000000000,INR
45000001901,00002,45000001901_00002,M100281,44,12.03,100070,Orion Solutions Japan,PL04,P200,2025-06-07,2025-06-04,44.0,1744243200000000000,INR
45000001902,00001,45000001902_00001,M100160,58,11.77,100052,Apex Technologies Mexico,PL02,P300,2025-06-24,2025-06-26,58.0,1750204800000000000,EUR
45000001903,00001,45000001903_00001,M100389,38,44.75,100057,Apex Materials Japan,PL03,P100,2025-03-13,2025-03-17,38.0,1736640000000000000,USD
45000001903,00002,45000001903_00002,M100110,54,20.66,100057,Apex Materials Japan,PL02,P100,2025-02-21,2025-03-15,54.0,1736640000000000000,USD
45000001904,00001,45000001904_00001,M100173,48,51.03,100015,Summit Global Japan,PL01,P100,2025-06-09,2025-06-10,48.0,1748908800000000000,EUR
45000001904,00002,45000001904_00002,M100137,44,6.41,100015,Summit Global Japan,PL03,P100,2025-07-24,2025-08-04,44.0,1748908800000000000,EUR
45000001904,00003,45000001904_00003,M100391,51,163.41,100015,Summit Global Japan,PL02,P100,2025-06-06,2025-06-11,51.0,1748908800000000000,EUR
45000001904,00004,45000001904_00004,M100321,46,28.19,100015,Summit Global Japan,PL04,P100,2025-07-18,2025-07-26,46.0,1748908800000000000,EUR
45000001905,00001,45000001905_00001,M100484,46,16.55,100037,Everest Logistics Brazil,PL03,P200,2025-06-30,2025-06-29,46.0,1748217600000000000,INR
45000001905,00002,45000001905_00002,M100020,51,17.98,100037,Everest Logistics Brazil,PL02,P200,2025-07-08,2025-07-07,51.0,1748217600000000000,INR
45000001905,00003,45000001905_00003,M100406,57,272.96,100037,Everest Logistics Brazil,PL01,P200,2025-07-25,2025-08-06,57.0,1748217600000000000,INR
45000001905,00004,45000001905_00004,M100264,42,27.95,100037,Everest Logistics Brazil,PL04,P200,2025-07-18,2025-08-03,42.0,1748217600000000000,INR
45000001906,00001,45000001906_00001,M100482,53,3.94,100091,Prime Systems USA,PL02,P300,2025-05-15,2025-05-19,53.0,1742860800000000000,USD
45000001906,00002,45000001906_00002,M100221,53,11.63,100091,Prime Systems USA,PL04,P300,2025-05-21,2025-06-14,53.0,1742860800000000000,USD
45000001906,00003,45000001906_00003,M100265,59,47.31,100091,Prime Systems USA,PL03,P300,2025-04-01,2025-04-01,59.0,1742860800000000000,USD
45000001906,00004,45000001906_00004,M100377,52,26.07,100091,Prime Systems USA,PL01,P300,2025-04-27,2025-05-10,52.0,1742860800000000000,USD
45000001907,00001,45000001907_00001,M100468,57,11.72,100095,Crest Technologies Canada,PL02,P200,2025-08-26,2025-08-25,57.0,1750982400000000000,INR
45000001907,00002,45000001907_00002,M100420,35,145.78,100095,Crest Technologies Canada,PL03,P200,2025-06-28,2025-07-22,35.0,1750982400000000000,INR
45000001908,00001,45000001908_00001,M100254,52,12.37,100074,Global Systems China,PL04,P300,2025-08-10,2025-08-30,52.0,1750896000000000000,USD
45000001908,00002,45000001908_00002,M100162,42,2.23,100074,Global Systems China,PL03,P300,2025-08-25,2025-09-05,42.0,1750896000000000000,USD
45000001908,00003,45000001908_00003,M100068,57,25.0,100074,Global Systems China,PL03,P300,2025-08-14,2025-08-24,57.0,1750896000000000000,USD
45000001908,00004,45000001908_00004,M100029,66,13.21,100074,Global Systems China,PL04,P300,2025-08-01,2025-07-29,66.0,1750896000000000000,USD
45000001909,00001,45000001909_00001,M100157,39,96.92,100085,Orion Manufacturing Germany,PL02,P300,2025-03-29,2025-04-08,39.0,1743033600000000000,EUR
45000001909,00002,45000001909_00002,M100033,58,15.51,100085,Orion Manufacturing Germany,PL01,P300,2025-05-07,2025-05-05,58.0,1743033600000000000,EUR
45000001909,00003,45000001909_00003,M100324,51,99.45,100085,Orion Manufacturing Germany,PL01,P300,2025-05-09,2025-06-04,51.0,1743033600000000000,EUR
45000001910,00001,45000001910_00001,M100121,44,243.62,100097,TruLine Works USA,PL03,P300,2025-04-21,2025-05-15,44.0,1744070400000000000,EUR
45000001910,00002,45000001910_00002,M100098,43,160.78,100097,TruLine Works USA,PL02,P300,2025-05-31,2025-06-30,43.0,1744070400000000000,EUR
45000001910,00003,45000001910_00003,M100086,52,50.04,100097,TruLine Works USA,PL02,P300,2025-04-23,2025-04-29,52.0,1744070400000000000,EUR
45000001911,00001,45000001911_00001,M100490,46,51.62,100120,Harbor Parts USA,PL01,P300,2025-06-25,2025-07-16,46.0,1746748800000000000,INR
45000001911,00002,45000001911_00002,M100145,45,25.31,100120,Harbor Parts USA,PL02,P300,2025-05-22,2025-05-22,45.0,1746748800000000000,INR
45000001912,00001,45000001912_00001,M100394,52,95.31,100118,Sterling Technologies USA,PL02,P100,2025-01-19,,,1736121600000000000,USD
45000001912,00002,45000001912_00002,M100489,47,84.53,100118,Sterling Technologies USA,PL02,P100,2025-01-25,2025-01-22,47.0,1736121600000000000,USD
45000001913,00001,45000001913_00001,M100444,43,28.86,100059,Harbor Parts Germany,PL04,P300,2025-04-24,2025-04-26,43.0,1745107200000000000,INR
45000001913,00002,45000001913_00002,M100461,65,112.24,100059,Harbor Parts Germany,PL04,P300,2025-05-05,2025-05-21,65.0,1745107200000000000,INR
45000001914,00001,45000001914_00001,M100009,54,7.98,100056,Atlas Engineering Mexico,PL02,P200,2025-02-08,,,1738713600000000000,USD
45000001914,00002,45000001914_00002,M100044,50,19.45,100056,Atlas Engineering Mexico,PL01,P200,2025-03-24,2025-03-27,50.0,1738713600000000000,USD
45000001915,00001,45000001915_00001,M100463,45,8.41,100135,Everest Engineering Italy,PL02,P100,2025-03-04,2025-03-07,45.0,1738972800000000000,EUR
45000001916,00001,45000001916_00001,M100131,53,145.83,100081,Summit Machinery Japan,PL03,P300,2025-04-25,,,1740873600000000000,USD
45000001916,00002,45000001916_00002,M100105,56,82.15,100081,Summit Machinery Japan,PL04,P300,2025-03-12,,,1740873600000000000,USD
45000001916,00003,45000001916_00003,M100378,45,158.88,100081,Summit Machinery Japan,PL01,P300,2025-04-25,,,1740873600000000000,USD
45000001917,00001,45000001917_00001,M100114,44,138.28,100072,Orion Automation Germany,PL02,P200,2025-04-26,2025-05-19,44.0,1742947200000000000,USD
45000001917,00002,45000001917_00002,M100286,51,217.88,100072,Orion Automation Germany,PL04,P200,2025-03-27,2025-03-28,51.0,1742947200000000000,USD
45000001917,00003,45000001917_00003,M100090,50,87.56,100072,Orion Automation Germany,PL02,P200,2025-04-19,2025-05-04,50.0,1742947200000000000,USD
45000001917,00004,45000001917_00004,M100466,48,973.73,100072,Orion Automation Germany,PL01,P200,2025-04-30,2025-05-16,48.0,1742947200000000000,USD
45000001918,00001,45000001918_00001,M100404,57,283.18,100090,Global Engineering India,PL02,P200,2025-02-24,2025-03-22,57.0,1736553600000000000,EUR
45000001918,00002,45000001918_00002,M100268,42,11.51,100090,Global Engineering India,PL04,P200,2025-01-18,2025-02-12,42.0,1736553600000000000,EUR
45000001919,00001,45000001919_00001,M100489,59,20.65,100021,Prime Components Poland,PL01,P300,2025-02-25,2025-03-25,59.0,1736208000000000000,USD
45000001920,00001,45000001920_00001,M100205,55,18.02,100081,Summit Machinery Japan,PL02,P300,2025-03-18,2025-03-20,55.0,1741046400000000000,INR
45000001921,00001,45000001921_00001,M100154,46,11.77,100191,Sterling Dynamics India,PL01,P300,2025-03-15,,,1741132800000000000,EUR
45000001921,00002,45000001921_00002,M100297,38,6.65,100191,Sterling Dynamics India,PL04,P300,2025-03-12,2025-03-24,38.0,1741132800000000000,EUR
45000001921,00003,45000001921_00003,M100159,53,36.94,100191,Sterling Dynamics India,PL04,P300,2025-03-20,2025-03-20,53.0,1741132800000000000,EUR
45000001922,00001,45000001922_00001,M100363,43,14.98,100120,Harbor Parts USA,PL02,P300,2025-06-23,2025-06-26,43.0,1749081600000000000,USD
45000001923,00001,45000001923_00001,M100488,55,7.02,100175,Unity Manufacturing UK,PL03,P100,2025-06-20,2025-06-26,55.0,1745452800000000000,INR
45000001924,00001,45000001924_00001,M100372,51,3.98,100185,Bluewave Solutions Canada,PL04,P100,2025-01-29,2025-01-31,51.0,1737158400000000000,EUR
45000001924,00002,45000001924_00002,M100010,54,324.29,100185,Bluewave Solutions Canada,PL02,P100,2025-02-16,,,1737158400000000000,EUR
45000001924,00003,45000001924_00003,M100178,62,58.72,100185,Bluewave Solutions Canada,PL04,P100,2025-01-30,2025-02-01,62.0,1737158400000000000,EUR
45000001924,00004,45000001924_00004,M100132,42,60.67,100185,Bluewave Solutions Canada,PL04,P100,2025-02-05,,,1737158400000000000,EUR
45000001924,00005,45000001924_00005,M100063,45,389.75,100185,Bluewave Solutions Canada,PL03,P100,2025-02-04,,,1737158400000000000,EUR
